timestamp,ch1_bias,ch1_derivedPk,ch1_direct,ch1_directRMS,ch1_velocityPk,ch1_velocityRMS,ch2_bias,ch2_derivedPk,ch2_direct,ch2_directRMS,ch2_velocityPk,ch2_velocityRMS,status,volts
2/17/2025 10:29,-11.981,0.048,0.125,0.034,0.074,0.042,-11.981,0.048,0.125,0.034,0.074,0.042,faulted_coupling,50
2/17/2025 10:29,-11.98,0.051,0.133,0.036,0.073,0.04,-11.98,0.051,0.133,0.036,0.073,0.04,faulted_coupling,50
2/17/2025 10:29,-11.981,0.057,0.12,0.04,0.072,0.041,-11.981,0.057,0.12,0.04,0.072,0.041,faulted_coupling,50
2/17/2025 10:29,-11.98,0.06,0.131,0.043,0.072,0.043,-11.98,0.06,0.131,0.043,0.072,0.043,faulted_coupling,50
2/17/2025 10:29,-11.981,0.056,0.127,0.04,0.07,0.041,-11.981,0.056,0.127,0.04,0.07,0.041,faulted_coupling,50
2/17/2025 10:29,-11.981,0.058,0.118,0.041,0.07,0.044,-11.981,0.058,0.118,0.041,0.07,0.044,faulted_coupling,50
2/17/2025 10:29,-11.98,0.055,0.123,0.039,0.072,0.045,-11.98,0.055,0.123,0.039,0.072,0.045,faulted_coupling,50
2/17/2025 10:29,-11.98,0.052,0.112,0.037,0.07,0.044,-11.98,0.052,0.112,0.037,0.07,0.044,faulted_coupling,50
2/17/2025 10:29,-11.98,0.051,0.108,0.036,0.071,0.046,-11.98,0.051,0.108,0.036,0.071,0.046,faulted_coupling,50
2/17/2025 10:29,-11.98,0.054,0.119,0.038,0.072,0.045,-11.98,0.054,0.119,0.038,0.072,0.045,faulted_coupling,50
2/17/2025 10:29,-11.98,0.052,0.118,0.037,0.073,0.043,-11.98,0.052,0.118,0.037,0.073,0.043,faulted_coupling,50
2/17/2025 10:30,-11.98,0.05,0.126,0.036,0.074,0.044,-11.98,0.05,0.126,0.036,0.074,0.044,faulted_coupling,50
2/17/2025 10:30,-11.98,0.049,0.124,0.035,0.073,0.046,-11.98,0.049,0.124,0.035,0.073,0.046,faulted_coupling,50
2/17/2025 10:30,-11.98,0.051,0.131,0.036,0.067,0.043,-11.98,0.051,0.131,0.036,0.067,0.043,faulted_coupling,50
2/17/2025 10:30,-11.98,0.052,0.126,0.037,0.066,0.044,-11.98,0.052,0.126,0.037,0.066,0.044,faulted_coupling,50
2/17/2025 10:30,-11.98,0.056,0.11,0.039,0.068,0.046,-11.98,0.056,0.11,0.039,0.068,0.046,faulted_coupling,50
2/17/2025 10:30,-11.98,0.053,0.089,0.038,0.069,0.045,-11.98,0.053,0.089,0.038,0.069,0.045,faulted_coupling,50
2/17/2025 10:30,-11.98,0.056,0.09,0.039,0.07,0.046,-11.98,0.056,0.09,0.039,0.07,0.046,faulted_coupling,50
2/17/2025 10:30,-11.98,0.048,0.108,0.034,0.072,0.046,-11.98,0.048,0.108,0.034,0.072,0.046,faulted_coupling,50
2/17/2025 10:30,-11.98,0.043,0.121,0.03,0.069,0.043,-11.98,0.043,0.121,0.03,0.069,0.043,faulted_coupling,50
2/17/2025 10:30,-11.98,0.042,0.112,0.03,0.072,0.042,-11.98,0.042,0.112,0.03,0.072,0.042,faulted_coupling,50
2/17/2025 10:30,-11.98,0.048,0.121,0.034,0.071,0.041,-11.98,0.048,0.121,0.034,0.071,0.041,faulted_coupling,50
2/17/2025 10:30,-11.98,0.054,0.115,0.039,0.073,0.041,-11.98,0.054,0.115,0.039,0.073,0.041,faulted_coupling,50
2/17/2025 10:30,-11.98,0.05,0.13,0.035,0.073,0.044,-11.98,0.05,0.13,0.035,0.073,0.044,faulted_coupling,50
2/17/2025 10:30,-11.98,0.046,0.116,0.033,0.074,0.044,-11.98,0.046,0.116,0.033,0.074,0.044,faulted_coupling,50
2/17/2025 10:30,-11.98,0.049,0.127,0.035,0.073,0.041,-11.98,0.049,0.127,0.035,0.073,0.041,faulted_coupling,50
2/17/2025 10:30,-11.98,0.053,0.119,0.037,0.074,0.041,-11.98,0.053,0.119,0.037,0.074,0.041,faulted_coupling,50
2/17/2025 10:30,-11.98,0.05,0.114,0.035,0.075,0.044,-11.98,0.05,0.114,0.035,0.075,0.044,faulted_coupling,50
2/17/2025 10:31,-11.98,0.055,0.137,0.039,0.073,0.043,-11.98,0.055,0.137,0.039,0.073,0.043,faulted_coupling,50
2/17/2025 10:31,-11.98,0.055,0.113,0.039,0.074,0.045,-11.98,0.055,0.113,0.039,0.074,0.045,faulted_coupling,50
2/17/2025 10:31,-11.98,0.05,0.13,0.035,0.079,0.043,-11.98,0.05,0.13,0.035,0.079,0.043,faulted_coupling,50
2/17/2025 10:31,-11.98,0.051,0.136,0.036,0.077,0.045,-11.98,0.051,0.136,0.036,0.077,0.045,faulted_coupling,50
2/17/2025 10:31,-11.98,0.046,0.138,0.033,0.083,0.047,-11.98,0.046,0.138,0.033,0.083,0.047,faulted_coupling,50
2/17/2025 10:31,-11.98,0.057,0.149,0.04,0.079,0.044,-11.98,0.057,0.149,0.04,0.079,0.044,faulted_coupling,50
2/17/2025 10:31,-11.98,0.049,0.133,0.035,0.078,0.045,-11.98,0.049,0.133,0.035,0.078,0.045,faulted_coupling,50
2/17/2025 10:31,-11.98,0.056,0.135,0.04,0.085,0.05,-11.98,0.056,0.135,0.04,0.085,0.05,faulted_coupling,50
2/17/2025 10:31,-11.98,0.059,0.121,0.041,0.078,0.05,-11.98,0.059,0.121,0.041,0.078,0.05,faulted_coupling,50
2/17/2025 10:31,-11.98,0.053,0.128,0.038,0.081,0.045,-11.98,0.053,0.128,0.038,0.081,0.045,faulted_coupling,50
2/17/2025 10:31,-11.98,0.063,0.124,0.045,0.077,0.049,-11.98,0.063,0.124,0.045,0.077,0.049,faulted_coupling,50
2/17/2025 10:31,-11.98,0.055,0.116,0.039,0.081,0.047,-11.98,0.055,0.116,0.039,0.081,0.047,faulted_coupling,50
2/17/2025 10:31,-11.98,0.063,0.128,0.045,0.082,0.052,-11.98,0.063,0.128,0.045,0.082,0.052,faulted_coupling,50
2/17/2025 10:31,-11.98,0.053,0.114,0.037,0.082,0.047,-11.98,0.053,0.114,0.037,0.082,0.047,faulted_coupling,50
2/17/2025 10:31,-11.98,0.058,0.114,0.041,0.083,0.051,-11.98,0.058,0.114,0.041,0.083,0.051,faulted_coupling,50
2/17/2025 10:31,-11.98,0.06,0.154,0.043,0.081,0.047,-11.98,0.06,0.154,0.043,0.081,0.047,faulted_coupling,50
2/17/2025 10:31,-11.98,0.052,0.153,0.037,0.078,0.05,-11.98,0.052,0.153,0.037,0.078,0.05,faulted_coupling,50
2/17/2025 10:31,-11.98,0.059,0.132,0.042,0.078,0.052,-11.98,0.059,0.132,0.042,0.078,0.052,faulted_coupling,50
2/17/2025 10:32,-11.98,0.055,0.148,0.039,0.08,0.05,-11.98,0.055,0.148,0.039,0.08,0.05,faulted_coupling,50
2/17/2025 10:32,-11.98,0.049,0.117,0.035,0.08,0.052,-11.98,0.049,0.117,0.035,0.08,0.052,faulted_coupling,50
2/17/2025 10:32,-11.98,0.053,0.108,0.038,0.076,0.052,-11.98,0.053,0.108,0.038,0.076,0.052,faulted_coupling,50
2/17/2025 10:32,-11.98,0.063,0.124,0.044,0.077,0.049,-11.98,0.063,0.124,0.044,0.077,0.049,faulted_coupling,50
2/17/2025 10:32,-11.98,0.058,0.114,0.041,0.074,0.049,-11.98,0.058,0.114,0.041,0.074,0.049,faulted_coupling,50
2/17/2025 10:32,-11.98,0.05,0.125,0.035,0.073,0.05,-11.98,0.05,0.125,0.035,0.073,0.05,faulted_coupling,50
2/17/2025 10:32,-11.98,0.061,0.118,0.043,0.075,0.05,-11.98,0.061,0.118,0.043,0.075,0.05,faulted_coupling,50
2/17/2025 10:32,-11.98,0.046,0.129,0.032,0.074,0.046,-11.98,0.046,0.129,0.032,0.074,0.046,faulted_coupling,50
2/17/2025 10:32,-11.98,0.046,0.12,0.033,0.077,0.047,-11.98,0.046,0.12,0.033,0.077,0.047,faulted_coupling,50
2/17/2025 10:32,-11.98,0.053,0.115,0.037,0.076,0.05,-11.98,0.053,0.115,0.037,0.076,0.05,faulted_coupling,50
2/17/2025 10:32,-11.98,0.049,0.131,0.034,0.078,0.045,-11.98,0.049,0.131,0.034,0.078,0.045,faulted_coupling,50
2/17/2025 10:32,-11.98,0.054,0.141,0.039,0.08,0.049,-11.98,0.054,0.141,0.039,0.08,0.049,faulted_coupling,50
2/17/2025 10:32,-11.98,0.048,0.131,0.034,0.08,0.047,-11.98,0.048,0.131,0.034,0.08,0.047,faulted_coupling,50
2/17/2025 10:32,-11.98,0.057,0.128,0.04,0.079,0.05,-11.98,0.057,0.128,0.04,0.079,0.05,faulted_coupling,50
2/17/2025 10:32,-11.98,0.049,0.137,0.035,0.081,0.047,-11.98,0.049,0.137,0.035,0.081,0.047,faulted_coupling,50
2/17/2025 10:32,-11.98,0.057,0.135,0.041,0.079,0.051,-11.98,0.057,0.135,0.041,0.079,0.051,faulted_coupling,50
2/17/2025 10:32,-11.98,0.051,0.16,0.036,0.081,0.047,-11.98,0.051,0.16,0.036,0.081,0.047,faulted_coupling,50
2/17/2025 10:32,-11.98,0.059,0.147,0.041,0.083,0.051,-11.98,0.059,0.147,0.041,0.083,0.051,faulted_coupling,50
2/17/2025 10:33,-11.98,0.055,0.158,0.039,0.081,0.047,-11.98,0.055,0.158,0.039,0.081,0.047,faulted_coupling,50
2/17/2025 10:33,-11.98,0.06,0.153,0.042,0.082,0.051,-11.98,0.06,0.153,0.042,0.082,0.051,faulted_coupling,50
2/17/2025 10:33,-11.98,0.054,0.131,0.038,0.079,0.047,-11.98,0.054,0.131,0.038,0.079,0.047,faulted_coupling,50
2/17/2025 10:33,-11.98,0.058,0.142,0.041,0.081,0.051,-11.98,0.058,0.142,0.041,0.081,0.051,faulted_coupling,50
2/17/2025 10:33,-11.98,0.06,0.115,0.043,0.079,0.049,-11.98,0.06,0.115,0.043,0.079,0.049,faulted_coupling,50
2/17/2025 10:33,-11.98,0.064,0.12,0.045,0.073,0.047,-11.98,0.064,0.12,0.045,0.073,0.047,faulted_coupling,50
2/17/2025 10:33,-11.98,0.063,0.15,0.044,0.075,0.05,-11.98,0.063,0.15,0.044,0.075,0.05,faulted_coupling,50
2/17/2025 10:33,-11.98,0.065,0.132,0.046,0.069,0.05,-11.98,0.065,0.132,0.046,0.069,0.05,faulted_coupling,50
2/17/2025 10:33,-11.98,0.065,0.145,0.046,0.072,0.048,-11.98,0.065,0.145,0.046,0.072,0.048,faulted_coupling,50
2/17/2025 10:33,-11.98,0.056,0.14,0.04,0.077,0.048,-11.98,0.056,0.14,0.04,0.077,0.048,faulted_coupling,50
2/17/2025 10:33,-11.98,0.064,0.164,0.045,0.075,0.046,-11.98,0.064,0.164,0.045,0.075,0.046,faulted_coupling,50
2/17/2025 10:33,-11.98,0.05,0.15,0.035,0.072,0.048,-11.98,0.05,0.15,0.035,0.072,0.048,faulted_coupling,50
2/17/2025 10:33,-11.98,0.057,0.133,0.04,0.075,0.044,-11.98,0.057,0.133,0.04,0.075,0.044,faulted_coupling,50
2/17/2025 10:33,-11.98,0.065,0.135,0.046,0.074,0.045,-11.98,0.065,0.135,0.046,0.074,0.045,faulted_coupling,50
2/17/2025 10:33,-11.98,0.056,0.114,0.039,0.075,0.047,-11.98,0.056,0.114,0.039,0.075,0.047,faulted_coupling,50
2/17/2025 10:33,-11.98,0.065,0.111,0.046,0.073,0.045,-11.98,0.065,0.111,0.046,0.073,0.045,faulted_coupling,50
2/17/2025 10:33,-11.98,0.059,0.148,0.042,0.072,0.046,-11.98,0.059,0.148,0.042,0.072,0.046,faulted_coupling,50
2/17/2025 10:33,-11.98,0.063,0.135,0.045,0.072,0.047,-11.98,0.063,0.135,0.045,0.072,0.047,faulted_coupling,50
2/17/2025 10:34,-11.98,0.055,0.141,0.039,0.073,0.045,-11.98,0.055,0.141,0.039,0.073,0.045,faulted_coupling,50
2/17/2025 10:34,-11.981,0.061,0.129,0.043,0.072,0.045,-11.981,0.061,0.129,0.043,0.072,0.045,faulted_coupling,50
2/17/2025 10:34,-11.98,0.053,0.106,0.037,0.073,0.047,-11.98,0.053,0.106,0.037,0.073,0.047,faulted_coupling,50
2/17/2025 10:34,-11.981,0.059,0.153,0.042,0.075,0.046,-11.981,0.059,0.153,0.042,0.075,0.046,faulted_coupling,50
2/17/2025 10:34,-11.98,0.05,0.163,0.036,0.07,0.044,-11.98,0.05,0.163,0.036,0.07,0.044,faulted_coupling,50
2/17/2025 10:34,-11.98,0.055,0.134,0.039,0.077,0.044,-11.98,0.055,0.134,0.039,0.077,0.044,faulted_coupling,50
2/17/2025 10:34,-11.98,0.055,0.144,0.039,0.075,0.046,-11.98,0.055,0.144,0.039,0.075,0.046,faulted_coupling,50
2/17/2025 10:34,-11.98,0.043,0.166,0.031,0.078,0.047,-11.98,0.043,0.166,0.031,0.078,0.047,faulted_coupling,50
2/17/2025 10:34,-11.98,0.064,0.163,0.045,0.077,0.046,-11.98,0.064,0.163,0.045,0.077,0.046,faulted_coupling,50
2/17/2025 10:34,-11.98,0.054,0.143,0.038,0.08,0.047,-11.98,0.054,0.143,0.038,0.08,0.047,faulted_coupling,50
2/17/2025 10:34,-11.98,0.065,0.165,0.046,0.078,0.044,-11.98,0.065,0.165,0.046,0.078,0.044,faulted_coupling,50
2/17/2025 10:34,-11.98,0.057,0.147,0.04,0.074,0.042,-11.98,0.057,0.147,0.04,0.074,0.042,faulted_coupling,50
2/17/2025 10:34,-11.98,0.071,0.141,0.05,0.078,0.047,-11.98,0.071,0.141,0.05,0.078,0.047,faulted_coupling,50
2/17/2025 10:34,-11.98,0.05,0.154,0.035,0.074,0.043,-11.98,0.05,0.154,0.035,0.074,0.043,faulted_coupling,50
2/17/2025 10:34,-11.98,0.066,0.137,0.047,0.076,0.046,-11.98,0.066,0.137,0.047,0.076,0.046,faulted_coupling,50
2/17/2025 10:34,-11.98,0.053,0.159,0.037,0.072,0.043,-11.98,0.053,0.159,0.037,0.072,0.043,faulted_coupling,50
2/17/2025 10:34,-11.98,0.062,0.137,0.044,0.074,0.048,-11.98,0.062,0.137,0.044,0.074,0.048,faulted_coupling,50
2/17/2025 10:34,-11.98,0.049,0.148,0.035,0.07,0.046,-11.98,0.049,0.148,0.035,0.07,0.046,faulted_coupling,50
2/17/2025 10:35,-11.98,0.063,0.131,0.044,0.073,0.042,-11.98,0.063,0.131,0.044,0.073,0.042,faulted_coupling,50
2/17/2025 10:35,-11.98,0.05,0.132,0.036,0.071,0.047,-11.98,0.05,0.132,0.036,0.071,0.047,faulted_coupling,50
2/17/2025 10:35,-11.98,0.06,0.121,0.042,0.072,0.042,-11.98,0.06,0.121,0.042,0.072,0.042,faulted_coupling,50
2/17/2025 10:35,-11.98,0.047,0.12,0.033,0.071,0.046,-11.98,0.047,0.12,0.033,0.071,0.046,faulted_coupling,50
2/17/2025 10:35,-11.98,0.056,0.141,0.04,0.077,0.041,-11.98,0.056,0.141,0.04,0.077,0.041,faulted_coupling,50
2/17/2025 10:35,-11.98,0.048,0.113,0.034,0.075,0.045,-11.98,0.048,0.113,0.034,0.075,0.045,faulted_coupling,50
2/17/2025 10:35,-11.98,0.056,0.111,0.04,0.069,0.04,-11.98,0.056,0.111,0.04,0.069,0.04,faulted_coupling,50
2/17/2025 10:35,-11.98,0.06,0.145,0.043,0.07,0.045,-11.98,0.06,0.145,0.043,0.07,0.045,faulted_coupling,50
2/17/2025 10:35,-11.98,0.051,0.112,0.036,0.07,0.04,-11.98,0.051,0.112,0.036,0.07,0.04,faulted_coupling,50
2/17/2025 10:35,-11.98,0.054,0.1,0.038,0.076,0.044,-11.98,0.054,0.1,0.038,0.076,0.044,faulted_coupling,50
2/17/2025 10:35,-11.98,0.06,0.113,0.043,0.064,0.04,-11.98,0.06,0.113,0.043,0.064,0.04,faulted_coupling,50
2/17/2025 10:35,-11.98,0.051,0.119,0.036,0.066,0.045,-11.98,0.051,0.119,0.036,0.066,0.045,faulted_coupling,50
2/17/2025 10:35,-11.98,0.061,0.095,0.043,0.064,0.045,-11.98,0.061,0.095,0.043,0.064,0.045,faulted_coupling,50
2/17/2025 10:35,-11.98,0.044,0.102,0.031,0.064,0.04,-11.98,0.044,0.102,0.031,0.064,0.04,faulted_coupling,50
2/17/2025 10:35,-11.98,0.048,0.106,0.034,0.068,0.04,-11.98,0.048,0.106,0.034,0.068,0.04,faulted_coupling,50
2/17/2025 10:35,-11.98,0.048,0.116,0.034,0.07,0.043,-11.98,0.048,0.116,0.034,0.07,0.043,faulted_coupling,50
2/17/2025 10:36,-11.98,0.04,0.106,0.028,0.068,0.043,-11.98,0.04,0.106,0.028,0.068,0.043,faulted_coupling,50
2/17/2025 10:36,-11.98,0.042,0.141,0.03,0.073,0.041,-11.98,0.042,0.141,0.03,0.073,0.041,faulted_coupling,50
2/17/2025 10:36,-11.98,0.046,0.108,0.033,0.068,0.042,-11.98,0.046,0.108,0.033,0.068,0.042,faulted_coupling,50
2/17/2025 10:36,-11.98,0.05,0.139,0.035,0.077,0.038,-11.98,0.05,0.139,0.035,0.077,0.038,faulted_coupling,50
2/17/2025 10:36,-11.98,0.044,0.133,0.031,0.08,0.038,-11.98,0.044,0.133,0.031,0.08,0.038,faulted_coupling,50
2/17/2025 10:36,-11.98,0.057,0.15,0.041,0.079,0.041,-11.98,0.057,0.15,0.041,0.079,0.041,faulted_coupling,50
2/17/2025 10:36,-11.98,0.046,0.126,0.033,0.076,0.041,-11.98,0.046,0.126,0.033,0.076,0.041,faulted_coupling,50
2/17/2025 10:36,-11.98,0.058,0.138,0.041,0.077,0.04,-11.98,0.058,0.138,0.041,0.077,0.04,faulted_coupling,50
2/17/2025 10:36,-11.98,0.065,0.118,0.046,0.08,0.043,-11.98,0.065,0.118,0.046,0.08,0.043,faulted_coupling,50
2/17/2025 10:36,-11.98,0.054,0.134,0.038,0.079,0.04,-11.98,0.054,0.134,0.038,0.079,0.04,faulted_coupling,50
2/17/2025 10:36,-11.98,0.06,0.165,0.042,0.081,0.045,-11.98,0.06,0.165,0.042,0.081,0.045,faulted_coupling,50
2/17/2025 10:36,-11.98,0.056,0.157,0.039,0.078,0.04,-11.98,0.056,0.157,0.039,0.078,0.04,faulted_coupling,50
2/17/2025 10:36,-11.98,0.051,0.119,0.036,0.078,0.044,-11.98,0.051,0.119,0.036,0.078,0.044,faulted_coupling,50
2/17/2025 10:36,-11.98,0.061,0.119,0.043,0.08,0.047,-11.98,0.061,0.119,0.043,0.08,0.047,faulted_coupling,50
2/17/2025 10:36,-11.98,0.065,0.138,0.046,0.08,0.044,-11.98,0.065,0.138,0.046,0.08,0.044,faulted_coupling,50
2/17/2025 10:36,-11.98,0.063,0.137,0.045,0.074,0.046,-11.98,0.063,0.137,0.045,0.074,0.046,faulted_coupling,50
2/17/2025 10:36,-11.98,0.051,0.099,0.036,0.073,0.049,-11.98,0.051,0.099,0.036,0.073,0.049,faulted_coupling,50
2/17/2025 10:37,-11.98,0.052,0.092,0.037,0.078,0.046,-11.98,0.052,0.092,0.037,0.078,0.046,faulted_coupling,50
2/17/2025 10:37,-11.98,0.056,0.112,0.04,0.079,0.049,-11.98,0.056,0.112,0.04,0.079,0.049,faulted_coupling,50
2/17/2025 10:37,-11.98,0.056,0.121,0.04,0.082,0.049,-11.98,0.056,0.121,0.04,0.082,0.049,faulted_coupling,50
2/17/2025 10:37,-11.98,0.048,0.155,0.034,0.081,0.047,-11.98,0.048,0.155,0.034,0.081,0.047,faulted_coupling,50
2/17/2025 10:37,-11.98,0.047,0.152,0.033,0.08,0.047,-11.98,0.047,0.152,0.033,0.08,0.047,faulted_coupling,50
2/17/2025 10:37,-11.98,0.05,0.142,0.035,0.08,0.048,-11.98,0.05,0.142,0.035,0.08,0.048,faulted_coupling,50
2/17/2025 10:37,-11.98,0.052,0.14,0.037,0.082,0.046,-11.98,0.052,0.14,0.037,0.082,0.046,faulted_coupling,50
2/17/2025 10:37,-11.98,0.058,0.148,0.041,0.081,0.046,-11.98,0.058,0.148,0.041,0.081,0.046,faulted_coupling,50
2/17/2025 10:37,-11.98,0.058,0.162,0.041,0.082,0.048,-11.98,0.058,0.162,0.041,0.082,0.048,faulted_coupling,50
2/17/2025 10:37,-11.98,0.055,0.161,0.039,0.082,0.048,-11.98,0.055,0.161,0.039,0.082,0.048,faulted_coupling,50
2/17/2025 10:37,-11.98,0.057,0.141,0.04,0.084,0.049,-11.98,0.057,0.141,0.04,0.084,0.049,faulted_coupling,50
2/17/2025 10:37,-11.98,0.063,0.142,0.045,0.082,0.05,-11.98,0.063,0.142,0.045,0.082,0.05,faulted_coupling,50
2/17/2025 10:37,-11.98,0.067,0.135,0.047,0.084,0.048,-11.98,0.067,0.135,0.047,0.084,0.048,faulted_coupling,50
2/17/2025 10:37,-11.98,0.069,0.119,0.049,0.083,0.048,-11.98,0.069,0.119,0.049,0.083,0.048,faulted_coupling,50
2/17/2025 10:37,-11.98,0.061,0.13,0.043,0.083,0.047,-11.98,0.061,0.13,0.043,0.083,0.047,faulted_coupling,50
2/17/2025 10:37,-11.981,0.058,0.143,0.041,0.086,0.047,-11.981,0.058,0.143,0.041,0.086,0.047,faulted_coupling,50
2/17/2025 10:37,-11.981,0.054,0.137,0.038,0.084,0.048,-11.981,0.054,0.137,0.038,0.084,0.048,faulted_coupling,50
2/17/2025 10:38,-11.98,0.052,0.158,0.037,0.087,0.047,-11.98,0.052,0.158,0.037,0.087,0.047,faulted_coupling,50
2/17/2025 10:38,-11.98,0.062,0.147,0.044,0.084,0.05,-11.98,0.062,0.147,0.044,0.084,0.05,faulted_coupling,50
